geohash,length,lat,lon,lat_error,lon_error,in_train,in_test
qp0974,6,-5.39154052734375,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp0975,6,-5.38604736328125,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp0976,6,-5.39154052734375,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp0977,6,-5.38604736328125,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp0978,6,-5.40252685546875,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp0979,6,-5.39703369140625,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp097b,6,-5.40252685546875,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp097c,6,-5.39703369140625,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp097d,6,-5.39154052734375,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp097e,6,-5.38604736328125,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp097f,6,-5.39154052734375,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp097g,6,-5.38604736328125,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp097h,6,-5.38055419921875,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp097j,6,-5.37506103515625,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp097k,6,-5.38055419921875,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp097m,6,-5.37506103515625,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp097n,6,-5.36956787109375,90.8404541015625,0.00274658203125,0.0054931640625,True,False
qp097p,6,-5.36407470703125,90.8404541015625,0.00274658203125,0.0054931640625,True,False
qp097q,6,-5.36956787109375,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp097r,6,-5.36407470703125,90.8514404296875,0.00274658203125,0.0054931640625,True,False
qp097s,6,-5.38055419921875,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp097t,6,-5.37506103515625,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp097u,6,-5.38055419921875,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp097v,6,-5.37506103515625,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp097w,6,-5.36956787109375,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp097x,6,-5.36407470703125,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp097y,6,-5.36956787109375,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp097z,6,-5.36407470703125,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp0980,6,-5.35858154296875,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp0981,6,-5.35308837890625,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp0982,6,-5.35858154296875,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp0983,6,-5.35308837890625,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp0984,6,-5.34759521484375,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp0985,6,-5.34210205078125,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp0986,6,-5.34759521484375,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp0987,6,-5.34210205078125,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp0988,6,-5.35858154296875,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp0989,6,-5.35308837890625,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp098b,6,-5.35858154296875,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp098c,6,-5.35308837890625,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp098d,6,-5.34759521484375,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp098e,6,-5.34210205078125,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp098f,6,-5.34759521484375,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp098g,6,-5.34210205078125,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp098h,6,-5.33660888671875,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp098j,6,-5.33111572265625,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp098k,6,-5.33660888671875,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp098m,6,-5.33111572265625,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp098n,6,-5.32562255859375,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp098p,6,-5.32012939453125,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp098q,6,-5.32562255859375,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp098r,6,-5.32012939453125,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp098u,6,-5.33660888671875,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp098v,6,-5.33111572265625,90.7415771484375,0.00274658203125,0.0054931640625,True,False
qp0990,6,-5.35858154296875,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp0991,6,-5.35308837890625,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp0992,6,-5.35858154296875,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp0993,6,-5.35308837890625,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp0994,6,-5.34759521484375,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp0995,6,-5.34210205078125,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp0996,6,-5.34759521484375,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp0997,6,-5.34210205078125,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp0998,6,-5.35858154296875,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp0999,6,-5.35308837890625,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp099b,6,-5.35858154296875,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp099c,6,-5.35308837890625,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp099d,6,-5.34759521484375,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp099e,6,-5.34210205078125,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp099f,6,-5.34759521484375,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp099g,6,-5.34210205078125,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp099h,6,-5.33660888671875,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp099j,6,-5.33111572265625,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp099k,6,-5.33660888671875,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp099m,6,-5.33111572265625,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp099n,6,-5.32562255859375,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp099p,6,-5.32012939453125,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp099q,6,-5.32562255859375,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp099r,6,-5.32012939453125,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp099s,6,-5.33660888671875,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp099t,6,-5.33111572265625,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp099u,6,-5.33660888671875,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp099v,6,-5.33111572265625,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp099w,6,-5.32562255859375,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp099x,6,-5.32012939453125,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp099y,6,-5.32562255859375,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp099z,6,-5.32012939453125,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp09b0,6,-5.31463623046875,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp09b1,6,-5.30914306640625,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp09b2,6,-5.31463623046875,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp09b3,6,-5.30914306640625,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp09b4,6,-5.30364990234375,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp09b5,6,-5.29815673828125,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp09b6,6,-5.30364990234375,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp09b7,6,-5.29815673828125,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp09bd,6,-5.30364990234375,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp09be,6,-5.29815673828125,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp09bh,6,-5.29266357421875,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp09bj,6,-5.28717041015625,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp09bk,6,-5.29266357421875,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp09bm,6,-5.28717041015625,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp09bn,6,-5.28167724609375,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp09bp,6,-5.27618408203125,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp09bq,6,-5.28167724609375,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp09br,6,-5.27618408203125,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp09bt,6,-5.28717041015625,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp09bv,6,-5.28717041015625,90.7415771484375,0.00274658203125,0.0054931640625,True,False
qp09bw,6,-5.28167724609375,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp09bx,6,-5.27618408203125,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp09bz,6,-5.27618408203125,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp09c2,6,-5.31463623046875,90.7635498046875,0.00274658203125,0.0054931640625,True,False
qp09c6,6,-5.30364990234375,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp09c7,6,-5.29815673828125,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp09c8,6,-5.31463623046875,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp09c9,6,-5.30914306640625,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp09cb,6,-5.31463623046875,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp09cc,6,-5.30914306640625,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp09cd,6,-5.30364990234375,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp09ce,6,-5.29815673828125,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp09cf,6,-5.30364990234375,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp09cg,6,-5.29815673828125,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp09ch,6,-5.29266357421875,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp09cj,6,-5.28717041015625,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp09ck,6,-5.29266357421875,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp09cm,6,-5.28717041015625,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp09cn,6,-5.28167724609375,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp09cp,6,-5.27618408203125,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp09cq,6,-5.28167724609375,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp09cr,6,-5.27618408203125,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp09cs,6,-5.29266357421875,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp09ct,6,-5.28717041015625,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp09cu,6,-5.29266357421875,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp09cv,6,-5.28717041015625,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp09cw,6,-5.28167724609375,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp09cx,6,-5.27618408203125,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp09cy,6,-5.28167724609375,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp09cz,6,-5.27618408203125,90.7855224609375,0.00274658203125,0.0054931640625,True,False
qp09d1,6,-5.35308837890625,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09d2,6,-5.35858154296875,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09d3,6,-5.35308837890625,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09d4,6,-5.34759521484375,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09d5,6,-5.34210205078125,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09d6,6,-5.34759521484375,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09d7,6,-5.34210205078125,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09d8,6,-5.35858154296875,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09d9,6,-5.35308837890625,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09db,6,-5.35858154296875,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09dc,6,-5.35308837890625,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09dd,6,-5.34759521484375,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09de,6,-5.34210205078125,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09df,6,-5.34759521484375,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09dg,6,-5.34210205078125,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09dh,6,-5.33660888671875,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09dj,6,-5.33111572265625,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09dk,6,-5.33660888671875,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09dm,6,-5.33111572265625,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09dn,6,-5.32562255859375,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09dp,6,-5.32012939453125,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09dq,6,-5.32562255859375,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09dr,6,-5.32012939453125,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09ds,6,-5.33660888671875,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09dt,6,-5.33111572265625,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09du,6,-5.33660888671875,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09dv,6,-5.33111572265625,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09dw,6,-5.32562255859375,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09dx,6,-5.32012939453125,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09e0,6,-5.35858154296875,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09e1,6,-5.35308837890625,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09e2,6,-5.35858154296875,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09e3,6,-5.35308837890625,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09e4,6,-5.34759521484375,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09e5,6,-5.34210205078125,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09e6,6,-5.34759521484375,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09e7,6,-5.34210205078125,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09e8,6,-5.35858154296875,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09e9,6,-5.35308837890625,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09eb,6,-5.35858154296875,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09ec,6,-5.35308837890625,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09ed,6,-5.34759521484375,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09ee,6,-5.34210205078125,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09ef,6,-5.34759521484375,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09eh,6,-5.33660888671875,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09ej,6,-5.33111572265625,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09ek,6,-5.33660888671875,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09em,6,-5.33111572265625,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09en,6,-5.32562255859375,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09ep,6,-5.32012939453125,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09eq,6,-5.32562255859375,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09er,6,-5.32012939453125,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09es,6,-5.33660888671875,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09et,6,-5.33111572265625,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09eu,6,-5.33660888671875,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09ev,6,-5.33111572265625,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09ew,6,-5.32562255859375,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09ex,6,-5.32012939453125,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09ey,6,-5.32562255859375,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09ez,6,-5.32012939453125,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09f0,6,-5.31463623046875,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09f1,6,-5.30914306640625,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09f2,6,-5.31463623046875,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09f3,6,-5.30914306640625,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09f4,6,-5.30364990234375,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09f5,6,-5.29815673828125,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09f6,6,-5.30364990234375,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09f7,6,-5.29815673828125,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09f8,6,-5.31463623046875,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09f9,6,-5.30914306640625,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09fb,6,-5.31463623046875,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09fc,6,-5.30914306640625,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09fd,6,-5.30364990234375,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09fe,6,-5.29815673828125,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09ff,6,-5.30364990234375,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09fg,6,-5.29815673828125,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09fh,6,-5.29266357421875,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09fj,6,-5.28717041015625,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp09fk,6,-5.29266357421875,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09fm,6,-5.28717041015625,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09fq,6,-5.28167724609375,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09fr,6,-5.27618408203125,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp09fs,6,-5.29266357421875,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09ft,6,-5.28717041015625,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09fu,6,-5.29266357421875,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09fv,6,-5.28717041015625,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09fw,6,-5.28167724609375,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09fx,6,-5.27618408203125,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp09fy,6,-5.28167724609375,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09fz,6,-5.27618408203125,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp09g0,6,-5.31463623046875,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09g1,6,-5.30914306640625,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09g2,6,-5.31463623046875,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09g3,6,-5.30914306640625,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09g4,6,-5.30364990234375,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09g5,6,-5.29815673828125,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09g6,6,-5.30364990234375,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09g7,6,-5.29815673828125,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09g8,6,-5.31463623046875,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09g9,6,-5.30914306640625,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09gb,6,-5.31463623046875,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09gc,6,-5.30914306640625,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09gd,6,-5.30364990234375,90.8624267578125,0.00274658203125,0.0054931640625,True,False
qp09ge,6,-5.29815673828125,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09gf,6,-5.30364990234375,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09gg,6,-5.29815673828125,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09gh,6,-5.29266357421875,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09gj,6,-5.28717041015625,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09gk,6,-5.29266357421875,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09gm,6,-5.28717041015625,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09gn,6,-5.28167724609375,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09gp,6,-5.27618408203125,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp09gq,6,-5.28167724609375,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09gr,6,-5.27618408203125,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp09gs,6,-5.29266357421875,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09gt,6,-5.28717041015625,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09gu,6,-5.29266357421875,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09gv,6,-5.28717041015625,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09gw,6,-5.28167724609375,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09gx,6,-5.27618408203125,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp09gy,6,-5.28167724609375,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09gz,6,-5.27618408203125,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp09h0,6,-5.44647216796875,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp09h1,6,-5.44097900390625,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp09h4,6,-5.43548583984375,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp09h5,6,-5.42999267578125,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp09h6,6,-5.43548583984375,90.8953857421875,0.00274658203125,0.0054931640625,True,False
qp09h7,6,-5.42999267578125,90.8953857421875,0.00274658203125,0.0054931640625,True,True
qp09he,6,-5.42999267578125,90.9063720703125,0.00274658203125,0.0054931640625,True,True
qp09hh,6,-5.42449951171875,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp09hj,6,-5.41900634765625,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp09hk,6,-5.42449951171875,90.8953857421875,0.00274658203125,0.0054931640625,True,True
qp09hm,6,-5.41900634765625,90.8953857421875,0.00274658203125,0.0054931640625,True,True
qp09hn,6,-5.41351318359375,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp09hp,6,-5.40802001953125,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp09hq,6,-5.41351318359375,90.8953857421875,0.00274658203125,0.0054931640625,True,True
qp09hr,6,-5.40802001953125,90.8953857421875,0.00274658203125,0.0054931640625,True,True
qp09hs,6,-5.42449951171875,90.9063720703125,0.00274658203125,0.0054931640625,True,True
qp09ht,6,-5.41900634765625,90.9063720703125,0.00274658203125,0.0054931640625,True,True
qp09hv,6,-5.41900634765625,90.9173583984375,0.00274658203125,0.0054931640625,True,True
qp09hw,6,-5.41351318359375,90.9063720703125,0.00274658203125,0.0054931640625,True,True
qp09hx,6,-5.40802001953125,90.9063720703125,0.00274658203125,0.0054931640625,True,True
qp09hy,6,-5.41351318359375,90.9173583984375,0.00274658203125,0.0054931640625,True,True
qp09hz,6,-5.40802001953125,90.9173583984375,0.00274658203125,0.0054931640625,True,True
qp09j5,6,-5.42999267578125,90.9283447265625,0.00274658203125,0.0054931640625,False,True
qp09j7,6,-5.42999267578125,90.9393310546875,0.00274658203125,0.0054931640625,True,True
qp09jb,6,-5.44647216796875,90.9613037109375,0.00274658203125,0.0054931640625,True,True
qp09jc,6,-5.44097900390625,90.9613037109375,0.00274658203125,0.0054931640625,True,False
qp09jd,6,-5.43548583984375,90.9503173828125,0.00274658203125,0.0054931640625,True,False
qp09je,6,-5.42999267578125,90.9503173828125,0.00274658203125,0.0054931640625,True,True
qp09jf,6,-5.43548583984375,90.9613037109375,0.00274658203125,0.0054931640625,True,False
qp09jg,6,-5.42999267578125,90.9613037109375,0.00274658203125,0.0054931640625,True,False
qp09jj,6,-5.41900634765625,90.9283447265625,0.00274658203125,0.0054931640625,True,False
qp09jk,6,-5.42449951171875,90.9393310546875,0.00274658203125,0.0054931640625,True,True
qp09jm,6,-5.41900634765625,90.9393310546875,0.00274658203125,0.0054931640625,True,True
qp09jn,6,-5.41351318359375,90.9283447265625,0.00274658203125,0.0054931640625,True,True
qp09jp,6,-5.40802001953125,90.9283447265625,0.00274658203125,0.0054931640625,True,True
qp09jq,6,-5.41351318359375,90.9393310546875,0.00274658203125,0.0054931640625,True,True
qp09jr,6,-5.40802001953125,90.9393310546875,0.00274658203125,0.0054931640625,True,True
qp09js,6,-5.42449951171875,90.9503173828125,0.00274658203125,0.0054931640625,True,False
qp09jt,6,-5.41900634765625,90.9503173828125,0.00274658203125,0.0054931640625,True,True
qp09ju,6,-5.42449951171875,90.9613037109375,0.00274658203125,0.0054931640625,True,True
qp09jv,6,-5.41900634765625,90.9613037109375,0.00274658203125,0.0054931640625,True,True
qp09jx,6,-5.40802001953125,90.9503173828125,0.00274658203125,0.0054931640625,True,True
qp09jz,6,-5.40802001953125,90.9613037109375,0.00274658203125,0.0054931640625,True,True
qp09k0,6,-5.40252685546875,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp09k1,6,-5.39703369140625,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp09k2,6,-5.40252685546875,90.8953857421875,0.00274658203125,0.0054931640625,True,True
qp09k3,6,-5.39703369140625,90.8953857421875,0.00274658203125,0.0054931640625,True,True
qp09k4,6,-5.39154052734375,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp09k5,6,-5.38604736328125,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp09k6,6,-5.39154052734375,90.8953857421875,0.00274658203125,0.0054931640625,True,True
qp09k7,6,-5.38604736328125,90.8953857421875,0.00274658203125,0.0054931640625,True,False
qp09k8,6,-5.40252685546875,90.9063720703125,0.00274658203125,0.0054931640625,True,True
qp09k9,6,-5.39703369140625,90.9063720703125,0.00274658203125,0.0054931640625,True,True
qp09kb,6,-5.40252685546875,90.9173583984375,0.00274658203125,0.0054931640625,True,True
