Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,hour,minute,is_weekend,hour_sin,hour_cos,minute_sin,minute_cos,geohash_prefix_2,geohash_prefix_3,geohash_prefix_4,lane_vehicle_interaction,temp_lane_interaction,avg_demand_by_hour,avg_demand_by_road,avg_demand_by_weather
42766,qp03xx,48,1900-01-01 12:00:00,0.6931471805599453,Highway,2,Allowed,No,16.796076251059084,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,2,33.59215250211817,0.09951895440078759,0.46700972990820616,0.08272343183093117
42767,qp03xz,48,1900-01-01 12:00:00,0.22258102964823112,Street,1,Not Allowed,Yes,11.744041558095503,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,11.744041558095503,0.09951895440078759,0.24109276068095653,0.08367434601534707
42768,qp098p,48,1900-01-01 12:00:00,0.3012858442513908,Highway,3,Allowed,Yes,13.919246585364752,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,41.75773975609425,0.09951895440078759,0.46700972990820616,0.08367434601534707
42769,qp098r,48,1900-01-01 12:00:00,0.17074540700782254,Residential,3,Allowed,Yes,0.3669781939270855,Snowy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,1.1009345817812566,0.09951895440078759,0.054737703455794325,0.0822105258770479
42770,qp099r,48,1900-01-01 12:00:00,0.024147233219472427,Residential,2,Not Allowed,Yes,18.615658391426987,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,37.23131678285397,0.09951895440078759,0.054737703455794325,0.08272343183093117
42771,qp099x,48,1900-01-01 12:00:00,0.013182441211062634,Residential,3,Allowed,Yes,18.82128768704157,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,56.463863061124705,0.09951895440078759,0.054737703455794325,0.08272343183093117
42772,qp099z,48,1900-01-01 12:00:00,0.01770054818610916,Residential,2,Not Allowed,Yes,9.95740627925512,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,19.91481255851024,0.09951895440078759,0.054737703455794325,0.08367434601534707
42773,qp09dp,48,1900-01-01 12:00:00,0.1018240438333208,Residential,1,Not Allowed,No,16.499965186658873,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,16.499965186658873,0.09951895440078759,0.054737703455794325,0.08272343183093117
42774,qp09dr,48,1900-01-01 12:00:00,0.07977569805037225,Residential,1,Not Allowed,No,10.538493058034216,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,10.538493058034216,0.09951895440078759,0.054737703455794325,0.08367434601534707
42775,qp09ep,48,1900-01-01 12:00:00,0.06991316094507297,Residential,2,Not Allowed,Yes,15.273574010679788,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,30.547148021359575,0.09951895440078759,0.054737703455794325,0.08272343183093117
42776,qp09er,48,1900-01-01 12:00:00,0.03987466123937014,Residential,3,Allowed,Yes,20.54851169484528,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,61.645535084535844,0.09951895440078759,0.054737703455794325,0.08332097291144729
42777,qp09ex,48,1900-01-01 12:00:00,0.26641112872025563,Street,1,Not Allowed,Yes,23.48091339116549,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,23.48091339116549,0.09951895440078759,0.24109276068095653,0.08332097291144729
42778,qp09ez,48,1900-01-01 12:00:00,0.08666814856333738,Residential,1,Not Allowed,No,7.225585758403318,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,7.225585758403318,0.09951895440078759,0.054737703455794325,0.08367434601534707
42779,qp09sp,48,1900-01-01 12:00:00,0.2730369730772013,Street,1,Not Allowed,Yes,-5.649202173549249,Snowy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,-5.649202173549249,0.09951895440078759,0.24109276068095653,0.0822105258770479
42780,qp09sr,48,1900-01-01 12:00:00,0.03541266924980867,Residential,1,Not Allowed,No,16.382587216677827,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,16.382587216677827,0.09951895440078759,0.054737703455794325,0.08272343183093117
42781,qp09sx,48,1900-01-01 12:00:00,0.09562891339240814,Residential,2,Not Allowed,Yes,11.463474580826643,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,22.926949161653287,0.09951895440078759,0.054737703455794325,0.08367434601534707
42782,qp09sz,48,1900-01-01 12:00:00,0.11267412483360219,Residential,3,Allowed,Yes,8.755496036732357,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,26.26648811019707,0.09951895440078759,0.054737703455794325,0.08367434601534707
42783,qp09tp,48,1900-01-01 12:00:00,0.15316606300287147,Residential,3,Allowed,Yes,7.246666825989941,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,21.740000477969822,0.09951895440078759,0.054737703455794325,0.08367434601534707
42784,qp09tr,48,1900-01-01 12:00:00,0.17799235261750052,Residential,3,Allowed,Yes,25.11718044530417,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,75.35154133591251,0.09951895440078759,0.054737703455794325,0.08332097291144729
42785,qp09tx,48,1900-01-01 12:00:00,0.03548266141780398,Residential,2,Not Allowed,Yes,20.974380236176884,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,41.94876047235377,0.09951895440078759,0.054737703455794325,0.08332097291144729
42786,qp03vb,48,1900-01-01 12:00:00,0.010333071424094594,Residential,2,Not Allowed,Yes,27.319494652679687,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,54.638989305359374,0.09951895440078759,0.054737703455794325,0.08332097291144729
42787,qp03y0,48,1900-01-01 12:00:00,0.010217097307695969,Residential,3,Allowed,Yes,21.059928468470563,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,3,63.17978540541169,0.09951895440078759,0.054737703455794325,0.08332097291144729
42788,qp03y2,48,1900-01-01 12:00:00,0.023132694948159314,Residential,3,Allowed,Yes,21.325868742889185,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,3,63.977606228667554,0.09951895440078759,0.054737703455794325,0.08332097291144729
42789,qp03y8,48,1900-01-01 12:00:00,0.09590226660316345,Residential,3,Allowed,Yes,13.281466326824209,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,3,39.844398980472626,0.09951895440078759,0.054737703455794325,0.08367434601534707
42790,qp03yb,48,1900-01-01 12:00:00,0.6931471805599453,Highway,3,Allowed,Yes,-2.6444688977242805,Snowy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,3,-7.9334066931728415,0.09951895440078759,0.46700972990820616,0.0822105258770479
42791,qp03z0,48,1900-01-01 12:00:00,0.16583167414818398,Residential,1,Not Allowed,No,11.18438104884748,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,11.18438104884748,0.09951895440078759,0.054737703455794325,0.08367434601534707
42792,qp03z2,48,1900-01-01 12:00:00,0.5286468597549999,Highway,2,Allowed,No,10.448354659806451,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,2,20.896709319612903,0.09951895440078759,0.46700972990820616,0.08367434601534707
42793,qp03z8,48,1900-01-01 12:00:00,0.1853928517087084,Residential,1,Not Allowed,No,19.20517098712532,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,19.20517098712532,0.09951895440078759,0.054737703455794325,0.08332097291144729
42794,qp03zb,48,1900-01-01 12:00:00,0.1708626121271524,Residential,1,Not Allowed,No,3.631636985604917,Snowy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,3.631636985604917,0.09951895440078759,0.054737703455794325,0.0822105258770479
42795,qp09b0,48,1900-01-01 12:00:00,0.11579372826120411,Residential,1,Not Allowed,No,18.39316368090754,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,18.39316368090754,0.09951895440078759,0.054737703455794325,0.08272343183093117
42796,qp09b2,48,1900-01-01 12:00:00,0.23020686401082552,Street,1,Not Allowed,Yes,18.83447204427966,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,18.83447204427966,0.09951895440078759,0.24109276068095653,0.08272343183093117
42797,qp09c8,48,1900-01-01 12:00:00,0.03727868078173345,Residential,3,Allowed,Yes,15.619537083585122,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,46.85861125075537,0.09951895440078759,0.054737703455794325,0.08272343183093117
42798,qp09cb,48,1900-01-01 12:00:00,0.030452136224267443,Residential,3,Allowed,Yes,2.907626396586519,Snowy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,8.722879189759556,0.09951895440078759,0.054737703455794325,0.0822105258770479
42799,qp09f0,48,1900-01-01 12:00:00,0.01694743079820364,Residential,2,Not Allowed,Yes,29.265367205508653,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,58.530734411017306,0.09951895440078759,0.054737703455794325,0.08332097291144729
42800,qp09f8,48,1900-01-01 12:00:00,0.012448985684747173,Residential,2,Not Allowed,Yes,21.49347719836629,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,42.98695439673258,0.09951895440078759,0.054737703455794325,0.08332097291144729
42801,qp09fb,48,1900-01-01 12:00:00,0.04201857528699224,Residential,2,Not Allowed,Yes,14.703655873772686,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,29.40731174754537,0.09951895440078759,0.054737703455794325,0.08272343183093117
42802,qp09g2,48,1900-01-01 12:00:00,0.08886476284591129,Residential,3,Allowed,Yes,11.020895404664884,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,33.06268621399465,0.09951895440078759,0.054737703455794325,0.08367434601534707
42803,qp09g8,48,1900-01-01 12:00:00,0.04934138147310548,Residential,3,Allowed,Yes,5.43837979572732,Snowy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,16.315139387181958,0.09951895440078759,0.054737703455794325,0.0822105258770479
42804,qp09gb,48,1900-01-01 12:00:00,0.07769257535263126,Residential,1,Not Allowed,No,13.416538443933964,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,13.416538443933964,0.09951895440078759,0.054737703455794325,0.08367434601534707
42805,qp09u0,48,1900-01-01 12:00:00,0.25154647952528597,Street,1,Not Allowed,Yes,4.42405833350819,Snowy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,4.42405833350819,0.09951895440078759,0.24109276068095653,0.0822105258770479
42806,qp09u2,48,1900-01-01 12:00:00,0.014698275175365287,Residential,3,Allowed,Yes,20.828322336750027,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,62.48496701025008,0.09951895440078759,0.054737703455794325,0.08332097291144729
42807,qp09u8,48,1900-01-01 12:00:00,0.0736273673669701,Residential,1,Not Allowed,No,18.113358380057303,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,18.113358380057303,0.09951895440078759,0.054737703455794325,0.08272343183093117
42808,qp09ub,48,1900-01-01 12:00:00,0.006036873909952843,Residential,1,Not Allowed,No,6.672369525055569,Snowy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,6.672369525055569,0.09951895440078759,0.054737703455794325,0.0822105258770479
42809,qp09v0,48,1900-01-01 12:00:00,0.3251328104836607,Highway,2,Allowed,No,13.242467113052925,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,2,26.48493422610585,0.09951895440078759,0.46700972990820616,0.08367434601534707
42810,qp09v2,48,1900-01-01 12:00:00,0.021169181134329976,Residential,1,Not Allowed,No,18.112122084168725,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,18.112122084168725,0.09951895440078759,0.054737703455794325,0.08272343183093117
42811,qp03y1,48,1900-01-01 12:00:00,0.005819026174833164,Residential,2,Not Allowed,Yes,16.382587216677827,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,32.765174433355654,0.09951895440078759,0.054737703455794325,0.08332097291144729
42812,qp03y9,48,1900-01-01 12:00:00,0.0539574424045722,Residential,3,Allowed,Yes,16.571814872947513,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,3,49.71544461884254,0.09951895440078759,0.054737703455794325,0.08272343183093117
42813,qp03yc,48,1900-01-01 12:00:00,0.14784969947329782,Residential,3,Allowed,Yes,14.96667722603862,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,3,44.90003167811586,0.09951895440078759,0.054737703455794325,0.08272343183093117
42814,qp03z9,48,1900-01-01 12:00:00,0.08436060039111704,Residential,2,Not Allowed,Yes,6.275265172740282,Snowy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,12.550530345480563,0.09951895440078759,0.054737703455794325,0.0822105258770479
42815,qp03zc,48,1900-01-01 12:00:00,0.11018608736156098,Residential,3,Allowed,Yes,10.7029596326717,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,3,32.1088788980151,0.09951895440078759,0.054737703455794325,0.08367434601534707
42816,qp09b1,48,1900-01-01 12:00:00,0.08653723857109034,Residential,3,Allowed,Yes,6.023309343779653,Snowy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,18.06992803133896,0.09951895440078759,0.054737703455794325,0.0822105258770479
42817,qp09b3,48,1900-01-01 12:00:00,0.15603414294402784,Residential,3,Allowed,Yes,24.522704392956506,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,73.56811317886951,0.09951895440078759,0.054737703455794325,0.08332097291144729
42818,qp09cc,48,1900-01-01 12:00:00,0.09746068824239534,Residential,2,Not Allowed,Yes,7.959905964492336,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,15.919811928984672,0.09951895440078759,0.054737703455794325,0.08367434601534707
42819,qp09f1,48,1900-01-01 12:00:00,0.10330621332482887,Residential,3,Allowed,Yes,19.89702579735174,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,59.69107739205522,0.09951895440078759,0.054737703455794325,0.08332097291144729
42820,qp09f3,48,1900-01-01 12:00:00,0.03303418612196217,Residential,3,Allowed,Yes,15.793447630273503,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,47.38034289082051,0.09951895440078759,0.054737703455794325,0.08272343183093117
42821,qp09f9,48,1900-01-01 12:00:00,0.11024176238180328,Residential,3,Allowed,Yes,24.10191023770308,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,72.30573071310924,0.09951895440078759,0.054737703455794325,0.08332097291144729
42822,qp09g1,48,1900-01-01 12:00:00,0.14831527443228548,Residential,1,Not Allowed,No,23.108666419761192,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,23.108666419761192,0.09951895440078759,0.054737703455794325,0.08332097291144729
42823,qp09g3,48,1900-01-01 12:00:00,0.018020916875181196,Residential,3,Allowed,Yes,29.44435311926475,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,88.33305935779426,0.09951895440078759,0.054737703455794325,0.08332097291144729
42824,qp09g9,48,1900-01-01 12:00:00,0.014019890928016308,Residential,3,Allowed,Yes,17.400544229876132,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,52.2016326896284,0.09951895440078759,0.054737703455794325,0.08272343183093117
42825,qp09gc,48,1900-01-01 12:00:00,0.008538178565862758,Residential,3,Allowed,Yes,40.92494467652771,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,122.77483402958313,0.09951895440078759,0.054737703455794325,0.08332097291144729
42826,qp09u1,48,1900-01-01 12:00:00,0.1289809336336826,Residential,1,Not Allowed,No,6.977439602620276,Snowy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,6.977439602620276,0.09951895440078759,0.054737703455794325,0.0822105258770479
42827,qp09uc,48,1900-01-01 12:00:00,0.02837947641103226,Residential,3,Allowed,Yes,11.466958761055142,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,34.40087628316543,0.09951895440078759,0.054737703455794325,0.08367434601534707
42828,qp09v1,48,1900-01-01 12:00:00,0.1424645970899776,Residential,1,Not Allowed,No,16.875095305416203,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,16.875095305416203,0.09951895440078759,0.054737703455794325,0.08272343183093117
42829,qp09y1,48,1900-01-01 12:00:00,0.032199256964171544,Residential,2,Not Allowed,Yes,27.371102787178504,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,54.74220557435701,0.09951895440078759,0.054737703455794325,0.08332097291144729
42830,qp03y6,48,1900-01-01 12:00:00,0.042818459280183366,Residential,2,Not Allowed,Yes,15.501586364554507,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,31.003172729109014,0.09951895440078759,0.054737703455794325,0.08272343183093117
42831,qp03yd,48,1900-01-01 12:00:00,0.08398858118282715,Residential,3,Allowed,Yes,14.855454814513864,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,3,44.566364443541595,0.09951895440078759,0.054737703455794325,0.08272343183093117
42832,qp03yf,48,1900-01-01 12:00:00,0.04034580879980085,Residential,1,Not Allowed,No,33.86359783416637,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,33.86359783416637,0.09951895440078759,0.054737703455794325,0.08332097291144729
42833,qp03z4,48,1900-01-01 12:00:00,0.04204608678342028,Residential,3,Allowed,Yes,16.026587320674274,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,3,48.07976196202282,0.09951895440078759,0.054737703455794325,0.08272343183093117
42834,qp03zd,48,1900-01-01 12:00:00,0.00903984498475702,Residential,3,Allowed,Yes,12.9687755987942,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,3,38.9063267963826,0.09951895440078759,0.054737703455794325,0.08367434601534707
42835,qp03zf,48,1900-01-01 12:00:00,0.13413051238168913,Residential,3,Allowed,Yes,13.444655112343725,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,3,40.333965337031174,0.09951895440078759,0.054737703455794325,0.08367434601534707
42836,qp09b4,48,1900-01-01 12:00:00,0.2439678105016497,Street,1,Not Allowed,Yes,26.137458996082227,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,26.137458996082227,0.09951895440078759,0.24109276068095653,0.08332097291144729
42837,qp09b6,48,1900-01-01 12:00:00,0.5770756349186252,Highway,2,Allowed,No,18.48246029428612,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,2,36.96492058857224,0.09951895440078759,0.46700972990820616,0.08272343183093117
42838,qp09bd,48,1900-01-01 12:00:00,0.18109611795068256,Residential,3,Allowed,Yes,18.1239682570618,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,54.3719047711854,0.09951895440078759,0.054737703455794325,0.08272343183093117
42839,qp09c6,48,1900-01-01 12:00:00,0.024426396055108227,Residential,2,Not Allowed,Yes,20.274051959364307,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,40.548103918728614,0.09951895440078759,0.054737703455794325,0.08332097291144729
42840,qp09f4,48,1900-01-01 12:00:00,0.01563303944246372,Residential,1,Not Allowed,No,9.930510997737064,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,9.930510997737064,0.09951895440078759,0.054737703455794325,0.08367434601534707
42841,qp09f6,48,1900-01-01 12:00:00,0.02424193406626404,Residential,1,Not Allowed,No,13.910760877137124,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,13.910760877137124,0.09951895440078759,0.054737703455794325,0.08367434601534707
42842,qp09fd,48,1900-01-01 12:00:00,0.03855472608613218,Residential,2,Not Allowed,Yes,16.382587216677827,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,32.765174433355654,0.09951895440078759,0.054737703455794325,0.08272343183093117
42843,qp09ff,48,1900-01-01 12:00:00,0.011876612769678987,Residential,2,Not Allowed,Yes,11.106435717324162,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,22.212871434648324,0.09951895440078759,0.054737703455794325,0.08367434601534707
42844,qp09g4,48,1900-01-01 12:00:00,0.05044269774977274,Residential,2,Not Allowed,Yes,33.90906476859604,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,67.81812953719208,0.09951895440078759,0.054737703455794325,0.08332097291144729
42845,qp09g6,48,1900-01-01 12:00:00,0.1232342408025091,Residential,2,Not Allowed,Yes,13.227992776540152,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,26.455985553080303,0.09951895440078759,0.054737703455794325,0.08367434601534707
42846,qp09gf,48,1900-01-01 12:00:00,0.012725993882385303,Residential,1,Not Allowed,No,19.77485876948326,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,19.77485876948326,0.09951895440078759,0.054737703455794325,0.08332097291144729
42847,qp09u4,48,1900-01-01 12:00:00,0.019255935240684204,Residential,2,Not Allowed,Yes,15.04890577979997,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,30.09781155959994,0.09951895440078759,0.054737703455794325,0.08272343183093117
42848,qp09ud,48,1900-01-01 12:00:00,0.05173257056576409,Residential,2,Not Allowed,Yes,15.771536906427364,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,31.54307381285473,0.09951895440078759,0.054737703455794325,0.08272343183093117
42849,qp09uf,48,1900-01-01 12:00:00,0.03404046973595886,Residential,2,Not Allowed,Yes,5.544771342255791,Snowy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,11.089542684511581,0.09951895440078759,0.054737703455794325,0.0822105258770479
42850,qp09v6,48,1900-01-01 12:00:00,0.0007070819770099129,Residential,3,Allowed,Yes,7.267692462689276,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,21.803077388067827,0.09951895440078759,0.054737703455794325,0.08367434601534707
42851,qp03y7,48,1900-01-01 12:00:00,0.07647694278865419,Residential,1,Not Allowed,No,10.879870336653052,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,10.879870336653052,0.09951895440078759,0.054737703455794325,0.08367434601534707
42852,qp03ye,48,1900-01-01 12:00:00,0.054248967363623855,Residential,1,Not Allowed,No,11.048095510638738,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,11.048095510638738,0.09951895440078759,0.054737703455794325,0.08367434601534707
42853,qp03yg,48,1900-01-01 12:00:00,0.2546305130106075,Street,1,Not Allowed,Yes,18.74266845963456,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,18.74266845963456,0.09951895440078759,0.24109276068095653,0.08272343183093117
42854,qp03z5,48,1900-01-01 12:00:00,0.010559076508106703,Residential,1,Not Allowed,No,13.541967370479709,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,13.541967370479709,0.09951895440078759,0.054737703455794325,0.08367434601534707
42855,qp03ze,48,1900-01-01 12:00:00,0.015326444617293156,Residential,2,Not Allowed,Yes,16.662968610582773,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,33.325937221165546,0.09951895440078759,0.054737703455794325,0.08272343183093117
42856,qp03zg,48,1900-01-01 12:00:00,0.06056878876271637,Residential,1,Not Allowed,No,16.341770842038212,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp03,0,16.341770842038212,0.09951895440078759,0.054737703455794325,0.08272343183093117
42857,qp09b5,48,1900-01-01 12:00:00,0.08039157898502582,Residential,3,Allowed,Yes,26.22136724779238,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,78.66410174337713,0.09951895440078759,0.054737703455794325,0.08332097291144729
42858,qp09b7,48,1900-01-01 12:00:00,0.3263581582797251,Highway,4,Allowed,Yes,21.906447030026904,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,4,87.62578812010761,0.09951895440078759,0.46700972990820616,0.08332097291144729
42859,qp09be,48,1900-01-01 12:00:00,0.19875582438728126,Residential,3,Allowed,Yes,13.764209697518933,Rainy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,41.292629092556794,0.09951895440078759,0.054737703455794325,0.08367434601534707
42860,qp09c7,48,1900-01-01 12:00:00,0.04985153726422363,Residential,3,Allowed,Yes,30.23548139577135,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,3,90.70644418731405,0.09951895440078759,0.054737703455794325,0.08332097291144729
42861,qp09ce,48,1900-01-01 12:00:00,0.03434278931456055,Residential,1,Not Allowed,No,29.64954489825356,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,29.64954489825356,0.09951895440078759,0.054737703455794325,0.08332097291144729
42862,qp09cg,48,1900-01-01 12:00:00,0.21226539265315192,Street,1,Not Allowed,Yes,23.243781753842345,Sunny,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,23.243781753842345,0.09951895440078759,0.24109276068095653,0.08332097291144729
42863,qp09f7,48,1900-01-01 12:00:00,0.05451981438137706,Residential,2,Not Allowed,Yes,16.983071268098744,Foggy,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,qp,qp0,qp09,0,33.96614253619749,0.09951895440078759,0.054737703455794325,0.08272343183093117
